EmployeeID,BenefitID,UsageFrequency,LastUsedDate,Age,Gender,Department,Tenure,BenefitType,BenefitSubType,BenefitCost,SatisfactionScore,Comments,age_group,tenure_group,subcat_401k Basic Matching,subcat_401k Catch-Up Contributions,subcat_401k High Contribution,subcat_401k Investment Fees,subcat_401k Maximum Matching,subcat_401k Standard Matching,subcat_After-School Care,subcat_Basic Coverage,subcat_Conference Attendance,subcat_Dependent Coverage,subcat_Family Membership,subcat_Graduate Degree,subcat_HDHP Individual,subcat_HMO Family,subcat_Healthcare FSA,subcat_Individual Courses,subcat_Monthly Communications,subcat_Monthly Internet Allowance,subcat_On-Site Infant Care,subcat_PPO Family,subcat_PPO Individual,subcat_Premium Discount Tier 1,subcat_Professional Certification,subcat_Supplemental High Amount,subcat_Supplemental Standard,subcat_Tier 1 Partners,subcat_Tier 2 Partners,subcat_Tier 3 Partners,subcat_Transit Subsidy,subcat_Undergraduate Degree
70,20,0,2023-08-10,37,Female,Marketing,19,Tuition Reimbursement,Undergraduate Degree,489.96,1,Not worth the hassle.,Millennial,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1396,28,8,2024-07-30,46,Male,Marketing,24,Life Insurance,Dependent Coverage,165.54,5,Great peace of mind for my family.,Gen X,>15,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1968,27,3,2024-06-03,28,Female,Finance,10,Retirement Plan,401k Maximum Matching,913.01,4,Good plan with decent returns.,Millennial,5-15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3194,9,8,2023-12-19,42,Male,IT,8,Professional Development,Conference Attendance,850.0,2,Not much flexibility offered.,Gen X,5-15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4064,27,1,2024-01-04,53,Female,Sales,20,Retirement Plan,401k Maximum Matching,913.01,5,Top-notch retirement plan.,Gen X,>15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
284,21,2,2024-05-12,37,Male,Sales,18,Life Insurance,Basic Coverage,163.92,3,"Average, but necessary.",Millennial,>15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4815,9,5,2024-02-25,24,Male,Finance,1,Professional Development,Conference Attendance,850.0,1,Inconvenient and inefficient.,Gen Z,<5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2893,11,0,2023-10-17,27,Male,Marketing,1,Health Insurance,PPO Family,928.75,2,Not happy with the coverage options.,Millennial,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1098,9,9,2024-05-18,64,Male,IT,5,Professional Development,Conference Attendance,850.0,3,"Good, but sometimes difficult.",Boomer,<5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
867,4,4,2024-02-11,60,Male,HR,28,Retirement Plan,401k High Contribution,261.44,4,Good plan with decent returns.,Boomer,>15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4306,9,1,2024-02-24,29,Female,Marketing,5,Professional Development,Conference Attendance,850.0,1,Inconvenient and inefficient.,Millennial,<5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3537,6,0,2024-02-07,60,Female,IT,16,Retirement Plan,401k Standard Matching,598.44,1,Unhappy with this benefit.,Boomer,>15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2114,13,0,2023-10-25,24,Male,Sales,1,Cell Phone Allowance,Monthly Communications,65.0,5,Perfect for my work-life balance.,Gen Z,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4830,17,0,2024-04-11,37,Female,IT,11,Retirement Plan,401k Catch-Up Contributions,509.65,4,Good plan with decent returns.,Millennial,5-15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3651,3,9,2024-05-31,25,Female,Sales,5,Commuter Benefits,Transit Subsidy,325.0,1,Barely any time off given.,Gen Z,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3383,14,0,2024-07-24,22,Female,Finance,2,Gym Membership,Tier 1 Partners,73.36,5,Fantastic benefit! I use it daily.,Gen Z,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2635,13,9,2024-04-04,28,Female,HR,2,Cell Phone Allowance,Monthly Communications,65.0,2,Not much flexibility offered.,Millennial,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4975,20,0,2023-08-27,39,Male,Marketing,13,Tuition Reimbursement,Undergraduate Degree,489.96,3,Helps but limited in scope.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
143,1,1,2024-01-06,53,Male,Marketing,2,Retirement Plan,401k Basic Matching,876.21,1,Unhappy with this benefit.,Gen X,<5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2682,12,3,2024-06-26,59,Male,IT,20,Tuition Reimbursement,Graduate Degree,824.53,5,Incredible support for education.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1047,18,0,2024-01-02,40,Male,IT,22,Retirement Plan,401k Investment Fees,743.01,2,Returns are not as expected.,Millennial,>15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
736,24,8,2024-06-13,45,Female,IT,22,Gym Membership,Tier 3 Partners,780.78,2,Not many locations available.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3566,25,1,2024-04-25,65,Male,HR,15,Life Insurance,Supplemental Standard,774.91,4,"Solid plan, happy with it.",Boomer,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2728,8,0,2023-10-17,41,Male,IT,23,Wellness Programs,Premium Discount Tier 1,125.0,4,Sufficient time off provided.,Millennial,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4090,24,5,2024-04-05,38,Female,Finance,5,Gym Membership,Tier 3 Partners,780.78,2,Not many locations available.,Millennial,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4574,14,0,2024-05-05,51,Female,HR,8,Gym Membership,Tier 1 Partners,73.36,4,"Good value, I enjoy the variety.",Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2877,30,5,2023-09-27,37,Male,HR,2,Tuition Reimbursement,Individual Courses,723.73,3,Helps but limited in scope.,Millennial,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3279,5,7,2024-06-23,39,Female,IT,16,Technology Stipend,Monthly Internet Allowance,75.0,5,Perfect for my work-life balance.,Millennial,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1029,8,1,2023-09-10,42,Female,Sales,17,Wellness Programs,Premium Discount Tier 1,125.0,3,Average amount of vacation days.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3100,18,0,2023-08-13,34,Female,HR,5,Retirement Plan,401k Investment Fees,743.01,4,Good plan with decent returns.,Millennial,<5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2319,21,7,2024-01-01,23,Female,IT,2,Life Insurance,Basic Coverage,163.92,5,Great peace of mind for my family.,Gen Z,<5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1014,4,5,2023-10-16,25,Male,Sales,7,Retirement Plan,401k High Contribution,261.44,4,Good plan with decent returns.,Gen Z,5-15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4040,25,0,2024-03-30,29,Female,Marketing,9,Life Insurance,Supplemental Standard,774.91,3,"Average, but necessary.",Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4510,3,3,2023-12-22,65,Male,Marketing,30,Commuter Benefits,Transit Subsidy,325.0,1,Barely any time off given.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2548,7,4,2024-02-07,59,Male,Sales,5,Flexible Spending Account,Healthcare FSA,450.0,2,Could use more vacation time.,Boomer,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3823,27,3,2024-07-07,24,Male,IT,2,Retirement Plan,401k Maximum Matching,913.01,4,Good plan with decent returns.,Gen Z,<5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
186,16,9,2024-02-24,22,Male,Finance,2,Health Insurance,HDHP Individual,84.55,5,Excellent coverage and affordable.,Gen Z,<5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1492,26,1,2023-11-26,47,Male,Marketing,19,Gym Membership,Family Membership,519.66,1,Membership is not very useful.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
258,1,0,2024-01-18,44,Male,Finance,19,Retirement Plan,401k Basic Matching,876.21,2,Returns are not as expected.,Gen X,>15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1748,29,2,2023-12-11,28,Female,Finance,4,Childcare,After-School Care,475.0,2,Could use more vacation time.,Millennial,<5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3625,22,5,2024-01-26,49,Female,HR,14,Health Insurance,HMO Family,624.0,2,Not happy with the coverage options.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
544,14,4,2024-03-19,29,Male,Sales,8,Gym Membership,Tier 1 Partners,73.36,5,Fantastic benefit! I use it daily.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1164,3,1,2024-05-25,47,Male,Finance,24,Commuter Benefits,Transit Subsidy,325.0,5,"Generous vacation days, very happy.",Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
